SaleID,Date,Delivery_Date,ChannelID,CustomerID,BranchID,EmployeeID,ProductID,Quantity,Total,Price
24277,2019-04-17,2019-04-25,3,1302,12,12002589,42909,1,1500.0,1500.0
24278,2019-12-14,2019-12-20,3,29,12,12002589,42894,2,1030.0,515.0
24281,2019-12-30,2020-01-02,3,2989,12,12002589,43009,2,1126.0,563.0
24285,2019-08-19,2019-08-25,1,483,12,12002589,43022,3,1266.0,422.0
24317,2019-03-13,2019-03-20,3,1061,12,12002589,42758,3,5457.54,1819.18
24318,2019-05-02,2019-05-05,2,1281,12,12002589,42760,1,1637.24,1637.24
24319,2019-09-11,2019-09-16,3,154,12,12002589,42760,1,1637.24,1637.24
24320,2019-10-12,2019-10-15,1,135,12,12002589,42792,3,1439.46,479.82
24321,2020-01-16,2020-01-24,2,374,12,12002589,42773,1,8703.64,8703.64
24322,2020-01-28,2020-02-05,2,2454,12,12002589,42786,2,1591.48,795.74
24323,2020-02-14,2020-02-18,2,3027,12,12002589,42788,2,843.92,421.96
24350,2019-01-08,2019-01-13,2,575,12,12002589,42856,1,481.0,481.0
24351,2019-03-01,2019-03-06,2,2808,12,12002589,42861,2,1084.0,542.0
24352,2019-03-12,2019-03-13,2,1872,12,12002589,42884,2,996.0,498.0
24353,2019-05-29,2019-06-02,2,1805,12,12002589,42819,1,860.42,860.42
24354,2019-08-15,2019-08-16,2,2848,12,12002589,42828,1,906.18,906.18
24355,2019-08-16,2019-08-23,2,630,12,12002589,42849,2,3084.0,1542.0
24356,2019-08-30,2019-09-06,1,1051,12,12002589,42845,2,1646.48,823.24
24357,2019-12-14,2019-12-15,1,956,12,12002589,42861,2,1084.0,542.0
24358,2020-02-15,2020-02-22,2,1486,12,12002589,42878,1,560.0,560.0
24359,2020-02-20,2020-02-21,2,125,12,12002589,42830,2,972.84,486.42
24360,2020-02-24,2020-02-29,3,566,12,12002589,42839,2,706.64,353.32
24361,2020-04-04,2020-04-07,3,2666,12,12002589,42854,1,1115.0,1115.0
24362,2020-05-20,2020-05-27,2,1730,12,12002589,42882,2,996.0,498.0
24391,2019-02-04,2019-02-05,2,1735,12,12002589,42936,2,7098.0,3549.0
24392,2019-05-30,2019-06-06,2,736,12,12002589,42888,1,498.0,498.0
24393,2019-06-10,2019-06-13,3,1292,12,12002589,42896,2,1030.0,515.0
24394,2019-07-23,2019-07-24,1,2726,12,12002589,42931,2,648.0,324.0
24395,2019-10-18,2019-10-23,2,1285,12,12002589,42910,3,4506.0,1502.0
24396,2019-10-31,2019-11-10,1,2782,12,12002589,42903,1,269.0,269.0
24397,2020-02-22,2020-02-24,2,1781,12,12002589,42913,1,1357.0,1357.0
24398,2020-03-30,2020-04-04,2,1760,12,12002589,42900,2,490.0,245.0
24426,2019-03-27,2019-04-01,2,1450,12,12002589,42954,3,7662.0,2554.0
24427,2019-04-10,2019-04-13,2,295,12,12002589,43005,2,842.0,421.0
24428,2019-10-10,2019-10-18,3,3060,12,12002589,42983,2,708.0,354.0
24429,2020-01-16,2020-01-26,2,656,12,12002589,42985,3,4368.0,1456.0
24430,2020-01-23,2020-01-26,1,88,12,12002589,43008,1,389.0,389.0
24431,2020-03-28,2020-04-05,2,381,12,12002589,42992,1,570.0,570.0
24432,2020-03-31,2020-04-10,2,909,12,12002589,42994,1,579.0,579.0
24446,2019-04-30,2019-05-10,2,3050,12,12002589,43035,2,2318.0,1159.0
24447,2020-02-15,2020-02-18,1,1063,12,12002589,42849,2,3084.0,1542.0
24448,2020-05-28,2020-06-04,1,882,12,12002589,42862,1,512.0,512.0
24449,2020-01-24,2020-02-01,2,581,12,12002589,42888,3,1494.0,498.0
24450,2020-02-08,2020-02-16,2,493,12,12002589,42955,1,2366.0,2366.0
24451,2020-02-11,2020-02-13,2,100,12,12002589,43016,1,454.0,454.0
24452,2020-04-21,2020-04-23,2,1526,12,12002589,42783,3,7357.02,2452.34
24453,2020-04-29,2020-05-09,2,959,12,12002589,42864,2,398.0,199.0
24454,2020-03-27,2020-04-01,1,554,12,12002589,42868,1,199.0,199.0
24455,2020-04-15,2020-04-25,1,2871,12,12002589,42884,2,996.0,498.0
24456,2020-04-30,2020-05-02,2,1852,12,12002589,42945,2,6420.0,3210.0
24457,2020-04-13,2020-04-17,2,1624,12,12002589,43020,3,1686.0,562.0
24458,2020-05-26,2020-06-03,2,3,12,12002589,42837,1,430.32,430.32
24460,2019-05-10,2019-05-11,1,1226,17,17003917,42765,2,3876.84,1938.42
24461,2020-01-21,2020-01-24,1,152,17,17003917,42781,3,6296.400000000001,2098.8
24462,2020-04-13,2020-04-14,2,2653,17,17003917,42779,1,9555.04,9555.04
24466,2020-02-07,2020-02-15,3,91,17,17003917,42830,2,972.84,486.42
24478,2019-03-02,2019-03-05,2,828,17,17003917,42824,3,1754.28,584.76
24479,2019-08-08,2019-08-17,2,3369,17,17003917,42883,2,996.0,498.0
24480,2019-08-29,2019-09-07,3,9,17,17003917,42846,3,8539.74,2846.58
24481,2019-10-05,2019-10-14,2,114,17,17003917,42825,1,554.18,554.18
24482,2020-03-02,2020-03-10,2,2729,17,17003917,42843,1,684.2,684.2
24490,2019-09-18,2019-09-27,3,872,17,17003917,43007,3,1221.0,407.0
24491,2020-03-04,2020-03-12,2,394,17,17003917,42991,2,876.0,438.0
24535,2019-06-07,2019-06-12,2,1035,17,17003917,42770,3,10791.66,3597.22
24536,2019-09-03,2019-09-13,1,2712,17,17003917,42779,2,19110.08,9555.04
24537,2019-09-21,2019-09-26,2,1356,17,17003917,42779,2,19110.08,9555.04
24538,2019-12-25,2019-12-30,2,329,17,17003917,42767,3,10457.039999999999,3485.68
24539,2020-04-18,2020-04-22,2,1184,17,17003917,42759,2,3600.96,1800.48
24577,2019-01-09,2019-01-11,2,2951,17,17003917,42833,2,1638.12,819.06
24578,2019-08-20,2019-08-25,2,36,17,17003917,42821,2,1307.24,653.62
24579,2019-09-25,2019-09-28,2,34,17,17003917,42866,2,398.0,199.0
24580,2019-12-21,2019-12-28,2,1336,17,17003917,42867,2,398.0,199.0
24581,2020-03-24,2020-03-25,3,219,17,17003917,42840,2,706.64,353.32
24582,2020-05-26,2020-05-30,2,3023,17,17003917,42873,3,1680.0,560.0
24607,2019-02-16,2019-02-17,2,1558,17,17003917,42945,2,6420.0,3210.0
24608,2019-03-02,2019-03-05,2,2650,17,17003917,42886,2,996.0,498.0
24609,2019-04-24,2019-04-29,3,2781,17,17003917,42935,2,4912.0,2456.0
24610,2019-05-10,2019-05-17,2,689,17,17003917,42914,1,1489.0,1489.0
24611,2019-07-12,2019-07-20,2,2986,17,17003917,42907,2,912.0,456.0
24612,2019-09-12,2019-09-13,3,2635,17,17003917,42919,1,654.0,654.0
24613,2019-10-08,2019-10-15,2,1104,17,17003917,42941,2,5942.0,2971.0
24614,2019-12-30,2020-01-04,2,506,17,17003917,42899,2,398.0,199.0
24615,2020-02-06,2020-02-14,2,336,17,17003917,42909,1,1500.0,1500.0
24652,2019-03-02,2019-03-04,3,1550,17,17003917,43005,2,842.0,421.0
24653,2019-03-22,2019-03-26,2,753,17,17003917,42991,1,438.0,438.0
24654,2019-05-16,2019-05-21,2,384,17,17003917,42953,1,3620.0,3620.0
24655,2019-07-29,2019-08-03,2,476,17,17003917,42984,2,516.0,258.0
24656,2019-09-06,2019-09-10,3,3173,17,17003917,43003,2,884.0,442.0
24657,2019-10-28,2019-11-01,2,260,17,17003917,43001,2,1250.0,625.0
24658,2019-12-09,2019-12-14,2,1053,17,17003917,42963,1,2355.0,2355.0
24659,2019-12-17,2019-12-18,3,1744,17,17003917,42956,3,6279.0,2093.0
24660,2019-12-24,2019-12-31,2,2685,17,17003917,42974,2,428.0,214.0
24661,2019-12-30,2020-01-04,2,1362,17,17003917,42992,2,1140.0,570.0
24662,2020-02-28,2020-03-01,3,1692,17,17003917,43005,1,421.0,421.0
24663,2020-02-29,2020-03-03,2,210,17,17003917,43016,2,908.0,454.0
24664,2020-03-13,2020-03-17,1,1872,17,17003917,43016,2,908.0,454.0
24665,2020-04-18,2020-04-25,1,2689,17,17003917,42992,1,570.0,570.0
24666,2020-05-28,2020-06-01,2,2655,17,17003917,43009,1,563.0,563.0
24680,2019-01-01,2019-01-06,1,137,17,17003917,43035,2,2318.0,1159.0
24681,2019-08-20,2019-08-22,3,1040,17,17003917,43032,2,1906.0,953.0
24682,2019-09-07,2019-09-14,2,1733,17,17003917,43022,2,844.0,422.0
24683,2019-09-20,2019-09-27,2,1398,17,17003917,43024,1,508.0,508.0
24684,2020-02-07,2020-02-14,2,1754,17,17003917,43028,2,1884.0,942.0
24685,2020-02-22,2020-02-25,2,1072,17,17003917,42967,2,6730.0,3365.0
24686,2020-04-07,2020-04-13,3,583,17,17003917,42956,2,4186.0,2093.0
24687,2020-01-31,2020-02-02,2,1328,17,17003917,42765,2,3876.84,1938.42
24688,2020-02-13,2020-02-21,2,1790,17,17003917,42778,2,5615.28,2807.64
24689,2020-03-02,2020-03-04,2,1336,17,17003917,42883,1,498.0,498.0
24690,2020-01-09,2020-01-11,1,1337,17,17003917,42923,1,753.0,753.0
24691,2020-01-18,2020-01-26,2,1810,17,17003917,42974,1,214.0,214.0
24692,2020-02-01,2020-02-07,2,1402,17,17003917,43015,2,966.0,483.0
24693,2020-02-29,2020-03-05,2,233,17,17003917,43040,1,757.0,757.0
24694,2020-04-18,2020-04-21,2,1106,17,17003917,42875,2,1120.0,560.0
24695,2020-03-27,2020-03-30,2,928,17,17003917,42968,2,6890.0,3445.0
24696,2020-03-09,2020-03-11,2,693,17,17003917,43005,2,842.0,421.0
24697,2020-03-30,2020-04-04,2,2785,17,17003917,43004,2,746.0,373.0
24698,2020-04-16,2020-04-18,3,576,17,17003917,43022,1,422.0,422.0
24699,2020-05-27,2020-06-04,2,244,17,17003917,42966,2,6830.0,3415.0
24702,2019-05-10,2019-05-11,2,1226,17,17003172,42765,2,3876.84,1938.42
24703,2020-04-13,2020-04-14,2,2653,17,17003172,42779,2,19110.08,9555.04
24707,2020-02-28,2020-03-02,2,212,17,17003172,42855,1,1130.0,1130.0
24719,2019-02-18,2019-02-26,2,1238,17,17003172,42812,1,376.64,376.64
24723,2019-03-02,2019-03-05,3,828,17,17003172,42824,2,1169.52,584.76
24724,2020-03-02,2020-03-10,2,2729,17,17003172,42843,2,1368.4,684.2
24728,2020-03-04,2020-03-13,2,501,17,17003172,42940,3,6486.0,2162.0
24730,2019-09-18,2019-09-27,2,872,17,17003172,43007,2,814.0,407.0
24731,2019-11-07,2019-11-13,3,806,17,17003172,43000,2,748.0,374.0
24732,2020-03-04,2020-03-12,2,394,17,17003172,42991,3,1314.0,438.0
24775,2019-05-20,2019-05-23,1,1329,17,17003172,42813,1,377.96,377.96
24776,2019-06-07,2019-06-12,3,1035,17,17003172,42770,2,7194.44,3597.22
24777,2019-07-16,2019-07-17,2,585,17,17003172,42814,2,739.64,369.82
24778,2019-09-03,2019-09-13,2,2712,17,17003172,42779,2,19110.08,9555.04
24779,2019-09-20,2019-09-25,2,3267,17,17003172,42755,2,2158.64,1079.32
24780,2019-10-26,2019-11-03,2,1806,17,17003172,42789,3,654.0600000000001,218.02
24781,2019-11-23,2019-11-24,2,2952,17,17003172,42813,2,755.92,377.96
24782,2020-04-18,2020-04-22,3,1184,17,17003172,42759,2,3600.96,1800.48
24811,2019-03-06,2019-03-11,1,722,17,17003172,42827,1,512.38,512.38
24812,2019-08-19,2019-08-24,2,179,17,17003172,42827,3,1537.1399999999999,512.38
24813,2019-09-19,2019-09-27,1,1668,17,17003172,42841,1,353.32,353.32
24814,2019-10-01,2019-10-02,1,735,17,17003172,42827,2,1024.76,512.38
24815,2019-11-06,2019-11-09,2,1728,17,17003172,42872,1,560.0,560.0
24816,2019-11-20,2019-11-24,2,726,17,17003172,42879,3,1680.0,560.0
24817,2019-12-21,2019-12-28,3,1336,17,17003172,42867,1,199.0,199.0
24853,2019-02-16,2019-02-17,3,1558,17,17003172,42945,3,9630.0,3210.0
24854,2019-02-25,2019-03-05,2,1089,17,17003172,42937,2,4916.0,2458.0
24855,2019-03-02,2019-03-05,3,2650,17,17003172,42886,2,996.0,498.0
24856,2019-10-08,2019-10-15,2,1104,17,17003172,42941,3,8913.0,2971.0
24857,2019-10-10,2019-10-15,2,3201,17,17003172,42921,3,2268.0,756.0
24858,2019-10-19,2019-10-21,3,459,17,17003172,42902,2,516.0,258.0
24859,2019-10-31,2019-11-07,2,797,17,17003172,42921,2,1512.0,756.0
24860,2019-12-11,2019-12-16,3,26,17,17003172,42912,2,3308.0,1654.0
24861,2019-12-21,2019-12-25,2,2780,17,17003172,42939,2,5830.0,2915.0
24862,2020-02-06,2020-02-14,2,336,17,17003172,42909,2,3000.0,1500.0
24863,2020-02-11,2020-02-12,3,1060,17,17003172,42902,1,258.0,258.0
24864,2020-04-17,2020-04-22,2,1808,17,17003172,42885,2,996.0,498.0
24865,2020-05-15,2020-05-20,2,733,17,17003172,42891,2,1030.0,515.0
24890,2019-03-02,2019-03-04,2,1550,17,17003172,43005,2,842.0,421.0
24891,2019-04-11,2019-04-15,2,828,17,17003172,42960,2,8250.0,4125.0
24892,2019-09-09,2019-09-17,2,735,17,17003172,42971,3,8286.0,2762.0
24893,2019-09-09,2019-09-14,2,888,17,17003172,42983,3,1062.0,354.0
24894,2019-10-01,2019-10-03,1,1227,17,17003172,43002,1,414.0,414.0
24895,2019-12-09,2019-12-14,3,1053,17,17003172,42963,3,7065.0,2355.0
24896,2019-12-30,2020-01-04,2,1362,17,17003172,42992,3,1710.0,570.0
24897,2020-01-23,2020-01-24,2,680,17,17003172,42981,2,104.0,52.0
24898,2020-02-28,2020-03-01,2,1692,17,17003172,43005,3,1263.0,421.0
24899,2020-03-11,2020-03-16,2,1336,17,17003172,42981,1,52.0,52.0
24900,2020-03-13,2020-03-17,2,1872,17,17003172,43016,2,908.0,454.0
24901,2020-04-22,2020-04-30,2,1450,17,17003172,42973,1,123.0,123.0
24915,2019-01-01,2019-01-06,2,137,17,17003172,43035,1,1159.0,1159.0
24916,2019-08-20,2019-08-22,2,1040,17,17003172,43032,2,1906.0,953.0
24917,2019-09-07,2019-09-14,2,1733,17,17003172,43022,1,422.0,422.0
24918,2019-11-07,2019-11-09,1,2773,17,17003172,43035,1,1159.0,1159.0
24919,2020-02-22,2020-02-25,2,1072,17,17003172,42967,3,10095.0,3365.0
24920,2020-03-31,2020-04-07,2,1722,17,17003172,42910,2,3004.0,1502.0
24921,2020-04-07,2020-04-13,2,583,17,17003172,42956,2,4186.0,2093.0
24922,2020-01-31,2020-02-02,2,1328,17,17003172,42765,2,3876.84,1938.42
24923,2020-02-26,2020-03-01,1,903,17,17003172,42801,3,8408.400000000001,2802.8
24925,2020-02-17,2020-02-27,2,631,17,17003172,42959,2,8282.0,4141.0
24926,2020-01-18,2020-01-26,2,1810,17,17003172,42974,1,214.0,214.0
24927,2020-02-01,2020-02-07,2,1402,17,17003172,43015,1,483.0,483.0
24928,2020-04-20,2020-04-21,2,2962,17,17003172,42818,2,3815.24,1907.62
24929,2020-04-18,2020-04-25,2,1264,17,17003172,42930,2,312.0,156.0
24930,2020-03-27,2020-03-30,2,928,17,17003172,42968,2,6890.0,3445.0
24931,2020-03-09,2020-03-11,2,693,17,17003172,43005,3,1263.0,421.0
24932,2020-03-30,2020-04-04,2,2785,17,17003172,43004,2,746.0,373.0
24933,2020-04-27,2020-05-04,2,1466,17,17003172,43009,2,1126.0,563.0
24934,2020-04-16,2020-04-18,1,576,17,17003172,43022,2,844.0,422.0
24937,2019-05-10,2019-05-11,1,1226,17,17003607,42765,3,5815.26,1938.42
24938,2020-04-13,2020-04-14,2,2653,17,17003607,42779,3,28665.120000000003,9555.04
24945,2020-02-07,2020-02-15,2,91,17,17003607,42830,1,486.42,486.42
24946,2020-02-28,2020-03-02,2,212,17,17003607,42855,2,2260.0,1130.0
24959,2019-03-02,2019-03-05,1,828,17,17003607,42824,3,1754.28,584.76
24961,2019-10-05,2019-10-14,3,114,17,17003607,42825,3,1662.54,554.18
24962,2020-03-02,2020-03-10,2,2729,17,17003607,42843,3,2052.6000000000004,684.2
24967,2020-03-04,2020-03-13,2,501,17,17003607,42940,1,2162.0,2162.0
24971,2019-09-18,2019-09-27,2,872,17,17003607,43007,2,814.0,407.0
25012,2019-01-28,2019-01-31,2,1042,17,17003607,42756,2,1277.32,638.66
25013,2019-04-08,2019-04-13,1,2962,17,17003607,42813,1,377.96,377.96
25014,2019-05-20,2019-05-23,1,1329,17,17003607,42813,2,755.92,377.96
25015,2019-06-07,2019-06-12,2,1035,17,17003607,42770,3,10791.66,3597.22
25016,2019-07-16,2019-07-17,2,585,17,17003607,42814,2,739.64,369.82
25017,2019-07-29,2019-08-01,1,3335,17,17003607,42767,3,10457.039999999999,3485.68
25018,2019-10-26,2019-11-03,2,1806,17,17003607,42789,2,436.04,218.02
25019,2019-11-23,2019-11-24,1,2952,17,17003607,42813,1,377.96,377.96
25021,2020-03-16,2020-03-18,1,961,17,17003607,42814,2,739.64,369.82
25022,2020-05-30,2020-06-01,2,1154,17,17003607,42765,3,5815.26,1938.42
25054,2019-11-20,2019-11-24,2,726,17,17003607,42879,3,1680.0,560.0
25055,2019-11-21,2019-11-26,2,318,17,17003607,42855,1,1130.0,1130.0
25056,2019-12-21,2019-12-28,2,1336,17,17003607,42867,2,398.0,199.0
25057,2020-03-24,2020-03-28,2,3173,17,17003607,42820,3,1958.22,652.74
25091,2019-02-16,2019-02-17,2,1558,17,17003607,42945,1,3210.0,3210.0
25092,2019-02-25,2019-03-05,3,1089,17,17003607,42937,2,4916.0,2458.0
25093,2019-03-02,2019-03-05,3,2650,17,17003607,42886,2,996.0,498.0
25094,2019-03-21,2019-03-25,2,1282,17,17003607,42906,2,642.0,321.0
25095,2019-04-24,2019-04-29,2,2781,17,17003607,42935,1,2456.0,2456.0
25096,2019-05-10,2019-05-17,3,689,17,17003607,42914,2,2978.0,1489.0
25097,2019-06-21,2019-07-01,2,1876,17,17003607,42905,1,456.0,456.0
25098,2019-07-12,2019-07-20,2,2986,17,17003607,42907,2,912.0,456.0
25099,2019-09-12,2019-09-13,3,2635,17,17003607,42919,2,1308.0,654.0
25100,2019-10-08,2019-10-15,2,1104,17,17003607,42941,1,2971.0,2971.0
25101,2019-10-28,2019-11-05,2,1721,17,17003607,42939,1,2915.0,2915.0
25102,2019-12-11,2019-12-16,2,26,17,17003607,42912,3,4962.0,1654.0
25103,2019-12-21,2019-12-25,2,2780,17,17003607,42939,2,5830.0,2915.0
25104,2019-12-30,2020-01-04,2,506,17,17003607,42899,1,199.0,199.0
25105,2020-02-06,2020-02-14,2,336,17,17003607,42909,3,4500.0,1500.0
25106,2020-04-20,2020-04-23,2,569,17,17003607,42913,2,2714.0,1357.0
25107,2020-05-07,2020-05-11,3,2933,17,17003607,42948,2,5572.0,2786.0
25108,2020-05-15,2020-05-20,2,733,17,17003607,42891,1,515.0,515.0
25141,2019-05-16,2019-05-21,3,384,17,17003607,42953,2,7240.0,3620.0
25142,2019-09-09,2019-09-17,2,735,17,17003607,42971,3,8286.0,2762.0
25143,2019-09-09,2019-09-14,2,888,17,17003607,42983,2,708.0,354.0
25144,2019-10-17,2019-10-22,2,1011,17,17003607,42960,2,8250.0,4125.0
25145,2019-10-28,2019-11-01,2,260,17,17003607,43001,3,1875.0,625.0
25146,2019-12-09,2019-12-14,1,1053,17,17003607,42963,2,4710.0,2355.0
25147,2019-12-17,2019-12-18,3,1744,17,17003607,42956,2,4186.0,2093.0
25148,2019-12-24,2019-12-31,2,2685,17,17003607,42974,2,428.0,214.0
25149,2020-01-23,2020-01-24,2,680,17,17003607,42981,2,104.0,52.0
25150,2020-03-13,2020-03-17,3,1872,17,17003607,43016,2,908.0,454.0
25151,2020-04-22,2020-04-30,2,1450,17,17003607,42973,2,246.0,123.0
25164,2019-01-01,2019-01-06,2,137,17,17003607,43035,2,2318.0,1159.0
25165,2019-08-20,2019-08-22,2,1040,17,17003607,43032,3,2859.0,953.0
25166,2019-11-07,2019-11-09,2,2773,17,17003607,43035,2,2318.0,1159.0
25167,2020-02-07,2020-02-14,2,1754,17,17003607,43028,1,942.0,942.0
25168,2020-04-07,2020-04-13,2,583,17,17003607,42956,2,4186.0,2093.0
25169,2020-01-31,2020-02-02,3,1328,17,17003607,42765,2,3876.84,1938.42
25170,2020-02-13,2020-02-21,3,1790,17,17003607,42778,2,5615.28,2807.64
25172,2020-03-02,2020-03-04,2,1336,17,17003607,42883,2,996.0,498.0
25173,2020-01-09,2020-01-11,2,1337,17,17003607,42923,2,1506.0,753.0
25174,2020-02-17,2020-02-27,2,631,17,17003607,42959,3,12423.0,4141.0
25175,2020-01-18,2020-01-26,2,1810,17,17003607,42974,2,428.0,214.0
25176,2020-01-20,2020-01-26,2,1397,17,17003607,42976,2,432.0,216.0
25177,2020-01-29,2020-01-31,3,3398,17,17003607,42981,1,52.0,52.0
25178,2020-04-20,2020-04-21,1,2962,17,17003607,42818,1,1907.62,1907.62
25179,2020-04-18,2020-04-21,2,1106,17,17003607,42875,1,560.0,560.0
25180,2020-04-18,2020-04-25,2,1264,17,17003607,42930,2,312.0,156.0
25181,2020-04-27,2020-05-04,2,1466,17,17003607,43009,3,1689.0,563.0
25182,2020-05-27,2020-06-04,3,244,17,17003607,42966,2,6830.0,3415.0
25201,2019-02-18,2019-02-26,3,1238,17,17003111,42812,1,376.64,376.64
25202,2019-05-25,2019-06-03,3,3027,17,17003111,42766,1,7011.62,7011.62
25207,2019-08-29,2019-09-07,2,9,17,17003111,42846,1,2846.58,2846.58
25208,2019-10-05,2019-10-14,2,114,17,17003111,42825,2,1108.36,554.18
25214,2019-09-18,2019-09-27,1,872,17,17003111,43007,3,1221.0,407.0
25215,2019-11-07,2019-11-13,1,806,17,17003111,43000,1,374.0,374.0
25216,2020-03-04,2020-03-12,1,394,17,17003111,42991,2,876.0,438.0
25254,2019-01-28,2019-01-31,1,1042,17,17003111,42756,2,1277.32,638.66
25255,2019-05-20,2019-05-23,2,1329,17,17003111,42813,2,755.92,377.96
25256,2019-07-29,2019-08-01,2,3335,17,17003111,42767,2,6971.36,3485.68
25257,2019-09-03,2019-09-13,2,2712,17,17003111,42779,2,19110.08,9555.04
25258,2019-12-25,2019-12-30,1,329,17,17003111,42767,3,10457.039999999999,3485.68
25259,2020-02-08,2020-02-09,2,1144,17,17003111,42798,2,3112.56,1556.28
25260,2020-04-18,2020-04-22,1,1184,17,17003111,42759,1,1800.48,1800.48
25261,2020-05-30,2020-06-01,2,1154,17,17003111,42765,2,3876.84,1938.42
25296,2019-01-09,2019-01-11,2,2951,17,17003111,42833,2,1638.12,819.06
25297,2019-03-06,2019-03-11,2,722,17,17003111,42827,2,1024.76,512.38
25298,2019-08-19,2019-08-24,3,179,17,17003111,42827,2,1024.76,512.38
25299,2019-08-20,2019-08-25,2,36,17,17003111,42821,2,1307.24,653.62
25300,2019-09-19,2019-09-27,1,1668,17,17003111,42841,2,706.64,353.32
25301,2019-09-25,2019-09-28,2,34,17,17003111,42866,10,1990.0,199.0
25302,2019-11-20,2019-11-24,2,726,17,17003111,42879,1,560.0,560.0
25303,2019-11-21,2019-11-26,2,318,17,17003111,42855,3,3390.0,1130.0
25304,2020-03-24,2020-03-25,2,219,17,17003111,42840,3,1059.96,353.32
25305,2020-03-24,2020-03-28,1,3173,17,17003111,42820,3,1958.22,652.74
25306,2020-05-26,2020-05-30,2,3023,17,17003111,42873,3,1680.0,560.0
25335,2019-02-16,2019-02-17,2,1558,17,17003111,42945,2,6420.0,3210.0
25336,2019-02-25,2019-03-05,2,1089,17,17003111,42937,2,4916.0,2458.0
25337,2019-03-02,2019-03-05,2,2650,17,17003111,42886,2,996.0,498.0
25338,2019-06-21,2019-07-01,2,1876,17,17003111,42905,1,456.0,456.0
25339,2019-07-12,2019-07-20,2,2986,17,17003111,42907,3,1368.0,456.0
25340,2019-09-12,2019-09-13,3,2635,17,17003111,42919,3,1962.0,654.0
25341,2019-10-08,2019-10-15,2,1104,17,17003111,42941,1,2971.0,2971.0
25342,2019-10-31,2019-11-07,1,797,17,17003111,42921,2,1512.0,756.0
25343,2019-12-30,2020-01-04,1,506,17,17003111,42899,3,597.0,199.0
25344,2020-02-06,2020-02-14,2,336,17,17003111,42909,1,1500.0,1500.0
25345,2020-04-17,2020-04-22,2,1808,17,17003111,42885,3,1494.0,498.0
25346,2020-04-20,2020-04-23,2,569,17,17003111,42913,3,4071.0,1357.0
25347,2020-05-07,2020-05-11,2,2933,17,17003111,42948,2,5572.0,2786.0
25386,2019-03-22,2019-03-26,3,753,17,17003111,42991,1,438.0,438.0
25388,2019-05-16,2019-05-21,2,384,17,17003111,42953,2,7240.0,3620.0
25389,2019-09-06,2019-09-10,2,3173,17,17003111,43003,1,442.0,442.0
25390,2019-09-09,2019-09-14,2,888,17,17003111,42983,2,708.0,354.0
25391,2019-10-17,2019-10-22,1,1011,17,17003111,42960,3,12375.0,4125.0
25392,2019-12-24,2019-12-31,1,2685,17,17003111,42974,2,428.0,214.0
25393,2020-02-28,2020-03-01,2,1692,17,17003111,43005,3,1263.0,421.0
25394,2020-04-18,2020-04-25,2,2689,17,17003111,42992,3,1710.0,570.0
25395,2020-04-22,2020-04-30,2,1450,17,17003111,42973,1,123.0,123.0
25396,2020-05-28,2020-06-01,2,2655,17,17003111,43009,2,1126.0,563.0
25412,2019-08-20,2019-08-22,2,1040,17,17003111,43032,2,1906.0,953.0
25413,2019-09-20,2019-09-27,1,1398,17,17003111,43024,1,508.0,508.0
25414,2019-11-07,2019-11-09,2,2773,17,17003111,43035,3,3477.0,1159.0
25416,2020-03-31,2020-04-07,2,1722,17,17003111,42910,1,1502.0,1502.0
25417,2020-05-13,2020-05-19,1,2928,17,17003111,42982,3,39.0,13.0
25419,2020-01-09,2020-01-11,2,1337,17,17003111,42923,1,753.0,753.0
25420,2020-02-17,2020-02-27,2,631,17,17003111,42959,1,4141.0,4141.0
25421,2020-01-29,2020-01-31,2,3398,17,17003111,42981,2,104.0,52.0
25422,2020-02-01,2020-02-07,2,1402,17,17003111,43015,2,966.0,483.0
25423,2020-04-18,2020-04-25,2,1264,17,17003111,42930,3,468.0,156.0
25424,2020-03-27,2020-03-30,2,928,17,17003111,42968,2,6890.0,3445.0
25425,2020-03-09,2020-03-11,2,693,17,17003111,43005,2,842.0,421.0
25427,2020-05-27,2020-06-04,2,244,17,17003111,42966,2,6830.0,3415.0
25430,2020-01-21,2020-01-24,1,152,17,17003558,42781,3,6296.400000000001,2098.8
25431,2020-04-13,2020-04-14,2,2653,17,17003558,42779,1,9555.04,9555.04
25438,2019-06-19,2019-06-20,3,1243,17,17003558,42894,1,515.0,515.0
25449,2019-05-25,2019-06-03,1,3027,17,17003558,42766,1,7011.62,7011.62
25452,2019-03-02,2019-03-05,3,828,17,17003558,42824,2,1169.52,584.76
25453,2019-08-08,2019-08-17,1,3369,17,17003558,42883,3,1494.0,498.0
25454,2019-08-29,2019-09-07,2,9,17,17003558,42846,2,5693.16,2846.58
25455,2020-03-02,2020-03-10,3,2729,17,17003558,42843,1,684.2,684.2
25464,2019-09-18,2019-09-27,1,872,17,17003558,43007,3,1221.0,407.0
25465,2019-11-07,2019-11-13,1,806,17,17003558,43000,2,748.0,374.0
25495,2019-04-08,2019-04-13,1,2962,17,17003558,42813,2,755.92,377.96
25496,2019-04-20,2019-04-24,2,1752,17,17003558,42773,3,26110.92,8703.64
25497,2019-06-07,2019-06-12,2,1035,17,17003558,42770,2,7194.44,3597.22
25498,2019-07-16,2019-07-17,2,585,17,17003558,42814,2,739.64,369.82
25499,2019-08-16,2019-08-18,2,1377,17,17003558,42792,3,1439.46,479.82
